"country","continent","year","homicides","pop_size","infant_mortality","GDP","maternal_death_risk","urban_pop_percent","access_sanitation_percent","GDP_per_capita"
"Bulgaria","Europe",2014,1.6,7201308,9.7,36345454304.2462,0.0160728274179272,73.626,86,5047.06288138852
"Bulgaria","Europe",2015,1.8,NA,9.3,NA,0.0161819666750275,NA,86,NA
"Cambodia","Asia",1995,3.5544070035964,10694459,87.6,2851487044.79896,3.48682254259194,17.311,7.7,266.632191941543
"Cambodia","Asia",1996,4.72996523737357,11022162,88.2,2982660636.66716,3.11330017082625,17.683,9.4,270.605770144474
"Cambodia","Asia",1997,6.75975926391762,11338733,88.2,3150279988.08637,2.73750607193017,18.06,11.2,277.833509977382
"Cambodia","Asia",1998,6.6159814078408,11641509,87.1,3308078544.42375,2.36632590376166,18.355,12.9,284.162349092695
"Cambodia","Asia",1999,4.75278405983305,11928306,84.5,3702062691.06782,2.03662704196566,18.47,14.6,310.359466890589
"Cambodia","Asia",2001,3.3,12448881,74.7,4354733009.96197,1.53217673541344,18.703,18,349.809192485812
"Cambodia","Asia",2002,3.4,12681984,68.3,4641234246.0656,1.35813522283881,18.82,19.8,365.970675098281
"Cambodia","Asia",2003,3.9,12901217,62.3,5036016937.37127,1.21663278167288,18.937,21.5,390.352083634534
"Cambodia","Asia",2004,3.9,13112334,57.4,5556780112.33689,1.11640546532481,19.055,23.2,423.782685244053
"Cambodia","Asia",2005,3.4,13320058,53.3,6293048259.01038,1.02287816088219,19.174,24.9,472.449013285857
"Cambodia","Asia",2006,3.3,13525360,49.8,6970872440.95376,0.918577662158502,19.293,26.6,515.392746733082
"Cambodia","Asia",2007,3.3,13728700,46.5,7682779404.67714,0.827970977622494,19.413,28.4,559.614486781497
"Cambodia","Asia",2008,2.5,13933660,43.3,8196880425.15052,0.755110560947203,19.533,30.1,588.279061291184
"Cambodia","Asia",2009,2.5,14144337,40,8204000066.6465,0.685763406642444,19.666,31.9,580.020121596827
"Cambodia","Asia",2010,2.3,14363586,36.7,8693196638.35279,0.630705457203524,19.81,33.6,605.224672888288
"Cambodia","Asia",2011,1.8,14593099,33.6,9307773242.02659,0.581380064026958,19.967,35.4,637.820194464972
"Canada","Americas",1995,1.83604638194433,29299478,5.7,842769766626.211,0.014078742135165,77.675,99.8,28763.9857142237
"Canada","Americas",1996,1.94373499056291,29590952,5.6,856924965213.856,0.0144194581400815,77.951,99.8,28959.0198116592
"Canada","Americas",1997,1.75207959788065,29871092,5.4,893372967207.291,0.0139714948107157,78.34,99.8,29907.6099128646
"Canada","Americas",1998,1.68028315892703,30145148,5.4,930342410978.476,0.013910379139263,78.724,99.8,30862.0946554476
"Canada","Americas",1999,1.5863704840566,30420216,5.3,976834004228.429,0.0138116842316641,79.103,99.8,32111.3434641105
"Canada","Americas",2000,1.6,30701903,5.2,1026878406008.88,0.0135402294523009,79.478,99.8,33446.734751552
"Canada","Americas",2001,1.8,30991344,5.3,1044215955983.42,0.0136078088152181,79.81,99.8,33693.7938536457
"Canada","Americas",2002,1.7,31288572,5.3,1073473509343.07,0.0135136312369219,79.888,99.8,34308.8048039735
"Canada","Americas",2003,1.7,31596593,5.2,1094141282253.42,0.0132372226045292,79.967,99.8,34628.4576395126
"Canada","Americas",2004,2,31918582,5.2,1128484060353.1,0.0128367529893875,80.045,99.8,35355.0812612258
"Canada","Americas",2005,2.1,32256333,5.3,1164179473989.7,0.0134441436790729,80.122,99.8,36091.5009771786
"Canada","Americas",2006,1.9,32611436,5.2,1194701718228.22,0.0131782115245346,80.213,99.8,36634.4406982943
"Canada","Americas",2007,1.8,32982275,5.1,1218695044446.52,0.0131785619471003,80.396,99.8,36949.99949053
"Canada","Americas",2008,1.8,33363256,5,1233019906179.76,0.0134519084935294,80.578,99.8,36957.4212474874
"Canada","Americas",2009,1.8,33746559,5,1199586927241.56,0.0132467013818373,80.758,99.8,35546.9405707871
"Canada","Americas",2010,1.6,34126173,4.9,1240064039807.25,0.0128891691517098,80.937,99.8,36337.6239054772
"Canada","Americas",2011,1.8,34499905,4.7,1276771206146.94,0.0125616316200435,81.115,99.8,37007.9629537223
"Canada","Americas",2012,1.6,34868151,4.7,1301321774623.26,0.0122154484604681,81.293,99.8,37321.2154158464
"Canada","Americas",2013,1.4,35230612,4.6,1327393863510.77,0.0118787318618293,81.472,99.8,37677.2865458815
"Canada","Americas",2014,1.5,35587793,4.4,1359773063095.14,0.0116102383996103,81.65,99.8,38208.9741585026
"Canada","Americas",2015,1.7,NA,4.3,NA,0.0113285425503039,NA,99.8,NA
"Chile","Americas",2003,3.3,15729268,8,108298983038.867,0.0581403136174102,86.922,93.6,6885.18900173021
"Chile","Americas",2005,3.6,16096571,7.7,123056032393.045,0.0535938872836169,87.443,94.8,7644.86003839234
"Chile","Americas",2006,3.6,16279728,7.6,130063256026.004,0.053958006114408,87.689,95.4,7989.27697231821
"Chile","Americas",2007,3.7,16462701,7.6,136775593753.659,0.0545792982389101,87.926,96,8308.21101310526
"Chile","Americas",2008,3.5,16645940,7.6,141278869117.368,0.0517274851866944,88.155,96.6,8487.28693707703
"Chile","Americas",2009,3.7,16829957,7.5,139814610021.018,0.0501415400496886,88.375,97.1,8307.48468466188
"Chile","Americas",2010,3.2,17015048,7.6,147859135685.736,0.0476251553131913,88.586,97.7,8689.90411815094
"Chile","Americas",2011,3.7,17201305,7.5,156493577781.217,0.0455708381151135,88.79,98.3,9097.77355736771
"Chile","Americas",2012,2.5,17388437,7.4,165033636728.696,0.0436161097229509,88.986,98.8,9490.9989166189
"Chile","Americas",2013,3.2,17575833,7.3,172008272811.421,0.0419413071177199,89.175,99,9786.63559282914
"Chile","Americas",2014,3.6,17762647,7.2,175266193823.448,0.040448065544907,89.356,99,9867.12137123752
"China","Asia",2002,2,1284349938,26.2,1699933053953.11,0.0804526972580462,38.425,61.2,1323.57467669618
"China","Asia",2003,1.9,1291485488,24.2,1869926359348.4,0.0768250033061423,39.776,62.4,1447.88801478844
"China","Asia",2004,1.9,1298573031,22.2,2058788921642.55,0.0732911705650213,41.144,63.7,1585.42405586317
"China","Asia",2005,1.6,1305600630,20.3,2291432069788.21,0.0695972123590577,42.522,64.9,1755.07886342565
"China","Asia",2006,1.4,1312600877,18.7,2582443942651.25,0.0662209584926739,43.868,66.1,1967.42512358633
"China","Asia",2007,1.2,1319625197,17.2,2949150982507.79,0.0628878024709121,45.199,67.2,2234.83985393149
"China","Asia",2008,1.1,1326690636,15.8,3232269476828.5,0.0593540776105225,46.539,68.4,2436.34000958495
"China","Asia",2009,1.1,1333807063,14.6,3529638268696.72,0.0562675124348304,47.88,69.6,2646.288482502
"China","Asia",2010,1,1340968737,13.5,3903779925178.57,0.0532600650185461,49.226,70.8,2911.16400961894
"China","Asia",2011,0.9,1348174478,12.5,4274639018070.53,0.0501167094840509,50.573,71.9,3170.68679746252
"China","Asia",2012,0.8,1355386952,11.5,4603786222461.96,0.0477066015070817,51.889,73.1,3396.65821311666
"China","Asia",2013,0.8,1362514260,10.6,4958277761591.54,0.045479461638937,53.168,74.2,3639.06485763425
"China","Asia",2014,0.7,1369435670,9.8,5320232038187.73,0.0437977699701949,54.41,75.4,3884.98135015552
"Colombia","Americas",1995,69.6726338112749,37441980,25,117223747433.368,0.311870648299265,70.516,72,3130.81058836547
"Colombia","Americas",1996,71.7868996641331,38049040,24.2,119633697368.738,0.296335466609492,70.832,72.5,3144.19752426705
"Colombia","Americas",1997,67.1845498883999,38645409,23.4,123737484526.681,0.275101263182152,71.146,73.1,3201.86764038856
"Colombia","Americas",1998,60.0846549498988,39234059,22.6,124442521026.7,0.26848209270412,71.457,73.6,3171.79828441151
"Colombia","Americas",1999,62.2924485456268,39819279,21.9,119210938473.094,0.261085793481592,71.767,74.1,2993.79952291688
"Colombia","Americas",2000,65.7,40403959,21.2,122697693296.206,0.25146010963935,72.075,74.6,3036.77402742157
"Colombia","Americas",2001,67.9,40988909,20.6,124756435815.615,0.241523895778593,72.38,75.1,3043.66324596771
"Colombia","Americas",2002,68.3,41572493,20,127880312597.89,0.23202643232041,72.683,75.6,3076.07995984003
"Colombia","Americas",2003,53.4,42152147,19.4,132891010956.66,0.216805763571018,72.984,76.1,3152.65106085012
"Colombia","Americas",2004,44.6,42724157,18.9,139978117896.641,0.198297512533795,73.284,76.6,3276.3225239679
"Colombia","Americas",2005,39.5,43285636,18.4,146566266310.57,0.187545919256854,73.581,77.1,3386.0254776104
"Colombia","Americas",2006,36.8,43835744,17.8,156382564359.37,0.177367399242858,73.876,77.5,3567.46686811954
"Colombia","Americas",2007,34.8,44374647,17.3,167173942843.795,0.168600471317773,74.169,78,3767.3300892691
"Colombia","Americas",2008,33.2,44901660,16.9,173103276416.332,0.160547778362531,74.46,78.4,3855.16429495774
"Colombia","Americas",2009,34,45416276,16.4,175962162271.559,0.157518694501044,74.749,78.9,3874.42956070548
"Colombia","Americas",2010,32.7,45918101,15.9,182951028672.732,0.152028253941455,75.036,79.3,3984.28995730316
"Colombia","Americas",2011,34.1,46406446,15.4,195006607774.978,0.142548623094725,75.321,79.8,4202.14484373524
"Colombia","Americas",2012,31.3,46881018,14.9,202892565412.109,0.135094995173933,75.603,80.2,4327.81910606355
"Colombia","Americas",2013,32.6,47342363,14.5,212907929815.862,0.134440846193135,75.883,80.6,4497.19693577319
"Colombia","Americas",2014,27.9,47791393,14.1,222600565432.039,0.130029565815804,76.161,81.1,4657.75428291113
"Colombia","Americas",2015,26.5,NA,13.6,NA,0.125686759130017,NA,81.1,NA
"Costa Rica","Americas",1995,5.30424760689068,3510925,13,12846407325.8477,0.135928158509466,54.559,90,3658.98084574512
"Costa Rica","Americas",1996,5.31332449653439,3596733,12.8,12960306117.542,0.132701284402389,55.465,90.3,3603.35507738328
"Costa Rica","Americas",1997,5.75616396076708,3682725,12.7,13683256232.7706,0.120318972921569,56.365,90.6,3715.52484444823
"Costa Rica","Americas",1998,5.98837933602775,3767369,12.3,14832355051.0402,0.106686164672483,57.262,90.9,3937.05927161374
"Costa Rica","Americas",1999,6.39435584564182,3848725,11.8,16051899431.9842,0.10481150288328,58.154,91.2,4170.70573553169
"Costa Rica","Americas",2000,6.3,3925450,11.2,16340967010.6716,0.0962567577915877,59.049,91.4,4162.82643026191
"Costa Rica","Americas",2001,6.4,3996800,10.5,16516861593.7266,0.0882234647021747,60.407,91.7,4132.5214155641
"Costa Rica","Americas",2002,6.3,4063208,10,16996210960.0544,0.0869991557516011,61.751,92,4182.95370555837
"Costa Rica","Americas",2003,7.3,4125970,9.5,18084735011.8132,0.0816389577976454,63.077,92.3,4383.14748091072
"Costa Rica","Americas",2004,6.7,4187039,9.2,18855046507.4499,0.0714565961428534,64.385,92.6,4503.193427969
"Costa Rica","Americas",2005,7.9,4247843,9,19964925487.3462,0.0682861081826758,65.669,92.8,4700.01492224317
"Costa Rica","Americas",2006,8.1,4308790,8.9,21717773421.5262,0.0702107953252773,66.932,93,5040.34158581091
"Costa Rica","Americas",2007,8.4,4369465,8.9,23441153126.8019,0.0614725203435985,68.172,93.3,5364.76505174018
"Costa Rica","Americas",2008,11.6,4429506,8.9,24081477371.7356,0.0625458087981198,69.387,93.5,5436.6056557403
"Costa Rica","Americas",2009,11.7,4488261,8.9,23836876060.5428,0.065520827489836,70.573,93.7,5310.93803603284
"Costa Rica","Americas",2010,11.6,4545273,8.9,25017831466.7822,0.0583828286636828,71.734,93.9,5504.14275815384
"Costa Rica","Americas",2011,10.3,4600487,8.8,26148074499.6435,0.0549822740302031,72.866,94.1,5683.7622842198
"Costa Rica","Americas",2012,8.7,4654148,8.8,27499297534.9846,0.0528381749116751,73.94,94.3,5908.55674013474
"Costa Rica","Americas",2013,8.7,4706433,8.7,28444522901.0101,0.0508100149315443,74.956,94.5,6043.75392170888
"Costa Rica","Americas",2014,10,4757606,8.6,29440751000.4279,0.0490841459292899,75.915,94.5,6188.14399520009
"Costa Rica","Americas",2015,11.8,NA,8.5,NA,0.0476442590364388,NA,94.5,NA
"Croatia","Europe",1995,3.55536441307252,4616762,8.7,30833973227.4793,0.0180505114346573,54.892,97.3,6678.70105226982
"Croatia","Europe",1996,2.61987765600835,4574853,8.3,32645067768.1424,0.0213396792795298,55.031,97.3,7135.76321865258
"Croatia","Europe",1997,2.55113622851262,4532298,8,34814487307.5697,0.0180904715670336,55.17,97.3,7681.4206187611
"Croatia","Europe",1998,2.85855062318586,4491742,7.7,35462691595.4709,0.017957294532582,55.309,97.3,7895.08649327386
"Croatia","Europe",1999,2.66517358209461,4456298,7.4,35130938121.114,0.0157782911441314,55.448,97.3,7883.43556043918
"Croatia","Europe",2000,2.3,4428069,7.1,36454494869.1155,0.0158449096959964,55.587,97.3,8232.5941328185
"Croatia","Europe",2001,1.8,4408458,6.9,37706489624.6777,0.0144946859931919,55.725,97.3,8553.21512072423
"Croatia","Europe",2002,1.7,4396765,6.6,39684751001.5223,0.0146987990523272,55.876,97.3,9025.89767738833
"Croatia","Europe",2003,1.5,4390291,6.3,41890392572.0533,0.0148156906803192,56.04,97.3,9541.59817015621
"Croatia","Europe",2004,1.9,4385045,6.1,43600697993.5739,0.0153223907810141,56.217,97.2,9943.04459670856
"Croatia","Europe",2005,1.5,4378056,5.8,45416101034.4142,0.0148207618409211,56.406,97.2,10373.5770018506
"Croatia","Europe",2006,1.6,4368518,5.6,47589379931.257,0.0149263750036038,56.608,97.2,10893.7126804232
"Croatia","Europe",2007,1.4,4357114,5.3,50040235361.8014,0.0156242527923886,56.822,97.2,11484.7202441344
"Croatia","Europe",2008,1.5,4344151,5,51067744293.7754,0.0162066664898262,57.048,97.1,11755.5177740772
"Croatia","Europe",2009,1.1,4330399,4.8,47297012866.3367,0.0157296104417583,57.287,97.1,10922.0912129198
"Croatia","Europe",2010,1.4,4316425,4.6,46492372554.573,0.0156333314313574,57.537,97.1,10771.0368081394
"Croatia","Europe",2011,1.1,4302073,4.3,46361606865.8809,0.0152711832879887,57.8,97.1,10776.5737275683
"Croatia","Europe",2012,1.2,4287015,4.1,45347479549.9112,0.0142439296655771,58.074,97.1,10577.8681786537
"Croatia","Europe",2013,1.1,4271497,4,44865018150.5048,0.0137179745116467,58.359,97.1,10503.3476906351
"Croatia","Europe",2014,0.8,4255853,3.8,44703309256.2293,0.0131223087270754,58.656,97.1,10503.9599009245
"Croatia","Europe",2015,0.9,NA,3.6,NA,0.0127185363362245,NA,97,NA
"Cuba","Americas",2001,5.4,11151472,6.1,34440522078.8399,0.0669387767458411,75.555,87.2,3088.42833294474
"Cuba","Americas",2002,5.9,11184540,5.9,34931473243.6882,0.0631561677632926,75.785,87.7,3123.19266091303
"Cuba","Americas",2003,5.7,11214837,5.6,36256562469.0127,0.0621873999188542,75.947,88.3,3232.91033735155
"Cuba","Americas",2004,5.9,11240680,5.4,38348624177.8951,0.0611268563102013,76.041,88.7,3411.59290878266
"Cuba","Americas",2005,6.1,11261052,5.1,42643600000,0.0626058631456792,76.134,89.2,3786.82204824203
"Cuba","Americas",2006,5.1,11275199,4.9,47789651288.9344,0.0570987215151737,76.227,89.7,4238.47519577565
"Cuba","Americas",2007,5,11284043,4.8,51259483397.3851,0.058636981810786,76.32,90.2,4542.65225658792
"Cuba","Americas",2008,4.6,11290239,4.7,53370468277.5037,0.0613394935714621,76.413,90.7,4727.13361315945
"Cuba","Americas",2009,5,11297442,4.7,54143631675.108,0.0617712624976441,76.505,91.2,4792.55672878055
"Cuba","Americas",2010,4.5,11308133,4.9,55436715042.9097,0.0628089945102309,76.597,91.7,4902.37557719826
"Cuba","Americas",2011,4.7,11323570,4.8,56990284039.4556,0.0612743288069019,76.689,92.2,5032.89016091706
"Czech Republic","Europe",1995,1.70553592735657,10335556,8.8,102693882620.589,0.0132947185485396,74.643,99.1,9935.98047561147
"Czech Republic","Europe",1996,1.67797993717953,10326682,7.9,107092055243.851,0.0109836625226774,74.513,99.1,10370.422488448
"Czech Republic","Europe",1997,1.81624213868242,10313836,7.2,106369964306.7,0.0103544243943565,74.382,99.1,10313.3270983463
"Czech Republic","Europe",1998,1.69281992375111,10297977,6.5,106033800469.761,0.008678892525565,74.251,99.1,10296.5660604759
"Czech Republic","Europe",1999,1.67635852045767,10280525,6,107558619775.354,0.0082164249232721,74.12,99.1,10462.3664428961
"Czech Republic","Europe",2000,1.8,10263010,5.6,112177333252.064,0.0083313972636275,73.988,99.1,10930.2566451815
"Czech Republic","Europe",2001,1.4,10244261,5.3,115600448450.981,0.0082961559260274,73.877,99.1,11284.4107008774
"Czech Republic","Europe",2002,1.5,10225198,5.1,117504329620.932,0.0080967636722058,73.809,99.1,11491.6434499295
"Czech Republic","Europe",2003,1.6,10211846,4.8,121736650557.711,0.0083764439669605,73.74,99.1,11921.1208784103
"Czech Republic","Europe",2004,1.3,10212088,4.6,127759518092.902,0.0082515986814101,73.671,99.1,12510.6166430315
"Czech Republic","Europe",2005,1.1,10230877,4.4,135990121361.165,0.0086290871635537,73.602,99.1,13292.127484395
"Czech Republic","Europe",2006,1.3,10271476,4.2,145341542259.06,0.0083211090675955,73.533,99.1,14150.0152713261
"Czech Republic","Europe",2007,1.2,10330487,3.9,153377863231.348,0.0079396957559559,73.463,99.1,14847.108682422
"Czech Republic","Europe",2008,1.1,10397984,3.8,157535868959.684,0.0079064743826857,73.394,99.1,15150.6165964175
"Czech Republic","Europe",2009,0.9,10460022,3.6,149908320420.475,0.0076765135083818,73.324,99.1,14331.549247265
"Czech Republic","Europe",2010,1,10506617,3.4,153348850822.206,0.0070113959455626,73.255,99.1,14595.4545428092
"Czech Republic","Europe",2011,0.8,10533985,3.2,156364628693.844,0.0069851227038249,73.185,99.1,14843.8248861987
"Czech Republic","Europe",2012,1,10545161,3.2,154956867477.542,0.0066951831853408,73.115,99.1,14694.594750857
"Czech Republic","Europe",2013,0.9,10545314,3,154138430518.59,0.0067272365903155,73.06,99.1,14616.7701140611
"Czech Republic","Europe",2014,0.7,10542666,2.9,157187526116.769,0.0067061884598753,73.019,99.1,14909.6562593152
"Czech Republic","Europe",2015,0.7,NA,2.8,NA,0.0067667530167895,NA,99.1,NA
"Denmark","Europe",1995,1.14649009700071,5232582,5.4,213308957875.076,0.0207139332461278,84.979,99.6,40765.5260586601
"Denmark","Europe",1996,1.31298198569687,5254383,5.1,219495199496.186,0.0197415250539201,85.006,99.6,41773.7343273579
"Denmark","Europe",1997,1.6674334334046,5276683,5,226652707732.53,0.0193440673576889,85.033,99.6,42953.6335103947
"Denmark","Europe",1998,0.924589534137072,5298680,4.8,231680180669.113,0.017286927882979,85.06,99.6,43724.131419356
"Denmark","Europe",1999,0.977353957005448,5319410,4.7,238510149913.341,0.0186009841727454,85.086,99.6,44837.7075490216
"Denmark","Europe",2000,1.1,5338283,4.6,247446864105.955,0.0163831490337707,85.1,99.6,46353.2682898143
"Denmark","Europe",2001,0.97,5354704,4.5,249483738000.217,0.0164713568629255,85.15,99.6,46591.5086996811
"Denmark","Europe",2002,1,5369058,4.5,250647076310.647,0.0167574562335394,85.25,99.6,46683.622399059
"Denmark","Europe",2003,1.2,5382953,4.4,251624828846.516,0.0161928737814327,85.36,99.6,46744.7567991985
"Denmark","Europe",2004,0.8,5398645,4.2,258265084912.143,0.0159177036508129,85.566,99.6,47838.8715894716
"Denmark","Europe",2005,1,5417692,4.1,264559081260.182,0.0150263642267762,85.856,99.6,48832.4329364205
"Denmark","Europe",2006,0.5,5440696,3.9,274603708623.246,0.0143696669837078,86.098,99.6,50472.1654404595
"Denmark","Europe",2007,0.7,5466988,3.7,276867589739.766,0.0149847616001135,86.293,99.6,50643.5334666485
"Denmark","Europe",2008,1,5495302,3.6,274879802472.135,0.014406328878553,86.487,99.6,50020.8728241205
"Denmark","Europe",2009,0.9,5523755,3.5,260894093879.01,0.0135399451547747,86.654,99.6,47231.2935456062
"Denmark","Europe",2010,0.8,5550959,3.3,265133969680.187,0.0125157524892357,86.795,99.6,47763.633217285
"Denmark","Europe",2011,0.8,5576577,3.2,268188690892.431,0.0131007642604981,86.957,99.6,48091.9909995739
"Denmark","Europe",2012,0.8,5600972,3.2,267992049571.332,0.0112928322476991,87.142,99.6,47847.4181930086
"Denmark","Europe",2013,0.9,5624293,3.1,267338740474.548,0.0109686474414666,87.324,99.6,47532.8615480289
"Denmark","Europe",2014,1.3,5646899,3,270712303648.964,0.0107099425231464,87.502,99.6,47939.9939062066
"Denmark","Europe",2015,1,NA,2.9,NA,0.0105353605844449,NA,99.6,NA
"Dominica","Americas",2000,2.9,69679,13.4,342135093.235947,NA,65.265,81.1,4910.16078353517
"Dominica","Americas",2001,1.4,69660,13.4,343294652.09425,NA,65.382,81.1,4928.14602489592
"Dominica","Americas",2002,12.9,69806,13.4,336300149.113605,NA,65.689,81.1,4817.63958848244
"Dominica","Americas",2003,11.4,70058,13.4,362076124.721799,NA,65.994,81.1,5168.23381657768
"Dominica","Americas",2004,11.4,70325,13.7,371616027.300615,NA,66.299,81.1,5284.26629648937
"Dominica","Americas",2005,11.3,70542,14,370414814.814815,NA,66.601,81.1,5250.98260348183
"Dominica","Americas",2006,7.1,70690,14.4,387348873.903431,NA,66.903,81.1,5479.54270623046
"Dominica","Americas",2007,9.9,70795,14.9,410419962.92858,NA,67.203,81.1,5797.30154571057
"Dominica","Americas",2008,9.9,70881,15.5,442497332.527559,NA,67.502,NA,6242.82011438268
"Dominica","Americas",2009,18.3,70995,16.3,437498846.736953,NA,67.799,NA,6162.38955894011
"Dominica","Americas",2010,21.1,71167,17.2,442642558.691814,NA,68.094,NA,6219.77262905299
"Dominica","Americas",2011,8.4,71402,17.9,443457251.798613,NA,68.389,NA,6210.71191001111
"Dominican Republic","Americas",1995,12.720574702175,7892420,38.9,21480483898.1063,0.724297890995118,57.596,75.2,2721.66001025114
"Dominican Republic","Americas",1996,12.8122870826323,8029114,37.6,23012335145.1066,0.679737275228824,58.437,75.6,2866.11139723593
"Dominican Republic","Americas",1997,12.6730332990665,8163474,36.4,24854304514.5961,0.649772423613271,59.272,76.1,3044.57446849174
"Dominican Republic","Americas",1998,13.465983076827,8296375,35.2,26596752476.7435,0.584966220699766,60.102,76.6,3205.82814503244
"Dominican Republic","Americas",1999,12.6032079775233,8429116,34.2,28382762318.4233,0.324789515189263,60.926,77,3367.22881953734
"Dominican Republic","Americas",2000,14.1,8562623,33.3,29988291795.8695,0.261654610854293,61.746,77.5,3502.23194409815
"Dominican Republic","Americas",2001,12.6,8697127,32.5,30530848812.9597,0.245893155647264,62.556,77.9,3510.45222324104
"Dominican Republic","Americas",2002,14.5,8832286,31.8,32298051245.233,0.214481326680967,63.361,78.4,3656.81673410859
"Dominican Republic","Americas",2003,21.2,8967759,31.2,32216207714.0687,0.218987225676517,64.596,78.9,3592.44798104729
"Dominican Republic","Americas",2004,24.6,9102997,30.6,32638857289.6698,0.240530670284509,65.995,79.4,3585.50676108866
"Dominican Republic","Americas",2005,25.9,9237565,30.1,35662114327.3369,0.19998646092953,67.364,79.9,3860.55354710217
"Dominican Republic","Americas",2006,22.9,9371333,29.6,39467675220.936,0.331841270551264,68.705,80.4,4211.53268387069
"Dominican Republic","Americas",2007,22.2,9504336,29.1,42812440975.5749,0.243792905608456,70.016,80.8,4504.51677798164
"Dominican Republic","Americas",2008,24.8,9636491,28.7,44158340587.4155,0.254221266534749,71.297,81.3,4582.40874063137
"Dominican Republic","Americas",2009,24.3,9767737,28.3,44571566079.0045,0.308332185421267,72.541,81.7,4563.14150135333
"Dominican Republic","Americas",2010,25,9897983,27.9,48271965600.3983,0.219310708727117,73.752,82.1,4876.94973818386
"Dominican Republic","Americas",2011,25.1,10027140,27.5,49633661991.3769,0.326198886966593,74.929,82.5,4949.93208346317
"Dominican Republic","Americas",2012,22.3,10155036,27.1,50938782214.7113,0.176937089154261,76.039,82.9,5016.11045147563
"Dominican Republic","Americas",2014,17.4,10405943,26.2,57290516490.9766,0.267658777170733,78.061,83.6,5505.55740032178
"Ecuador","Americas",2000,14.5,12628596,28.4,32753311893.1397,0.338934929587373,60.299,69.7,2593.58299949889
"Ecuador","Americas",2001,12.9,12852753,27.4,34068563679.0537,0.316433766392382,60.799,70.8,2650.68220629881
"Ecuador","Americas",2002,14.6,13072056,26.5,35464276643.7439,0.287946079627318,61.118,72,2712.98383695295
"Ecuador","Americas",2003,14.6,13289600,25.7,36429920044.2757,0.253950070217334,61.316,73.1,2741.23525495694
"Ecuador","Americas",2004,17.7,13509645,25,39421188399.2815,0.232160515658421,61.514,74.2,2918.00327834532
"Ecuador","Americas",2005,15.4,13735232,24.3,41507085000,0.226066421888528,61.711,75.3,3021.94276733003
"Ecuador","Americas",2006,17.1,13967490,23.7,43334860459.8881,0.212813503603397,61.907,76.4,3102.55174407772
"Ecuador","Americas",2007,16,14205479,23.1,44283921626.2429,0.203154040026763,62.104,77.4,3117.38320307558
"Ecuador","Americas",2008,18,14447600,22.5,47099108358.7842,0.201669116744376,62.3,78.5,3259.9953181694
"Ecuador","Americas",2009,17.9,14691310,21.9,47365920847.5908,0.209099620308085,62.495,79.6,3224.07742043363
"Ecuador","Americas",2010,17.7,14934692,21.3,49035711024.7622,0.215264713015088,62.69,80.7,3283.34263771641
"Ecuador","Americas",2011,15.5,15177280,20.7,52893909868.8781,0.221575334014742,62.885,81.7,3485.07175652542
"Ecuador","Americas",2012,12.5,15419493,20.1,55878164199.281,0.207247777539917,63.088,82.8,3623.86520745403
"Ecuador","Americas",2013,11,15661312,19.5,58422618611.2194,0.19232391627425,63.298,83.8,3730.3783112947
"Ecuador","Americas",2014,8.2,15902916,19,60569639410.7457,0.180527729891107,63.516,84.7,3808.71278014332
"El Salvador","Americas",1995,139.132078848139,5588743,35.6,13092510176.083,0.441349350047157,53.967,56.9,2342.65740544573
"El Salvador","Americas",1996,117.277281515377,5643363,33.7,13315814600.4979,0.404387021907671,55.254,58.1,2359.55308926573
"El Salvador","Americas",1997,112.568659946571,5692300,31.8,13881249695.0799,0.389886573877013,56.53,59.3,2438.60121481298
"El Salvador","Americas",1998,94.9967310849073,5736075,30,14401619733.8749,0.340348263266774,57.8,60.5,2510.70980311012
"El Salvador","Americas",1999,65.0471807756737,5775660,28.4,14898345774.7907,0.287433923580006,58.357,61.5,2579.50533355334
"El Salvador","Americas",2000,40.3,5811836,26.8,15219055387.05,0.266144496724081,58.912,62.4,2618.631253024
"El Salvador","Americas",2001,37.8,5844738,25.5,15479139363.7216,0.258601481260827,59.464,63.3,2648.38892072178
"El Salvador","Americas",2002,37.9,5874301,24.2,15841458370.5393,0.210760132795857,60.014,64.2,2696.73930064859
"El Salvador","Americas",2003,37.2,5900929,23.1,16205858857.5122,0.195122163598464,60.561,65.1,2746.32330900985
"El Salvador","Americas",2004,46.8,5925089,22,16505766526.917,0.187311898353625,61.107,65.9,2785.74153517643
"El Salvador","Americas",2005,63.5,5947206,20.9,17093794094,0.177942984775973,61.648,66.8,2874.25626319317
"El Salvador","Americas",2006,65.8,5967556,20,17762535196.8519,0.170398233928729,62.187,67.7,2976.51755540323
"El Salvador","Americas",2007,58.4,5986414,19.2,18444632224.2248,0.151181943874878,62.723,68.5,3081.08196730544
"El Salvador","Americas",2008,52.9,6004199,18.4,18679499978.2008,0.139579928484378,63.252,69.4,3111.07276394417
"El Salvador","Americas",2009,72.8,6021368,17.7,18094268592.745,0.144531933178097,63.773,70.2,3005.00959129968
"El Salvador","Americas",2010,66,6038306,17.1,18341320078.6197,0.132550710592382,64.286,71,3037.49430363743
"El Salvador","Americas",2011,72.2,6055208,16.5,18747889736.8529,0.132975366038066,64.79,71.8,3096.15949391877
"El Salvador","Americas",2012,42.7,6072233,16,19100559163.3395,0.122573450212447,65.287,72.6,3145.55768254273
